Employee_ID,Name,Age,Gender,Education,Department,Job_Title,Experience,Performance_Rating,Overtime,Work_Mode,City,Company_Size,Marital_Status,Certification_Count,Skills_Score,Years_At_Company,Promotion_Last_5_Years,Annual_Bonus,Monthly_Salary,Years_at_Company
2374,Felicia Chambers,55.0,Male,,Marketing,Cloud Engineer,26.0,2.0,Yes,Remote,Mumbai,Large,Married,5.0,61.0,15,Yes,147605,187852,
1818,Daniel Dawson,49.0,Male,Diploma,Customer Support,Database Administrator,3.0,1.0,No,,Bangalore,Medium,Single,4.0,92.0,1,No,41399,94958,
2932,Ashley Mercer,37.0,Female,Bachelor's,Operations,Full Stack Developer,15.0,2.0,No,Office,Hyderabad,Startup,Married,,47.0,3,Yes,68709,138326,
4629,David Glover,51.0,Male,Master's,Finance,Data Analyst,3.0,2.0,No,Office,Jaipur,Startup,Married,1.0,62.0,0,No,169980,91166,
4310,Joseph Osborn,29.0,Male,Bachelor's,HR,ML Engineer,2.0,2.0,No,Remote,Hyderabad,Medium,Divorced,5.0,43.0,1,Yes,687488,383670,
397,Carla Benitez,22.0,Male,Bachelor's,Administration,Frontend Developer,0.0,4.0,No,Remote,Ahmedabad,Medium,Single,,80.0,0,Yes,164575,106497,
300,Brett Frye,,Male,Bachelor's,Research,Sales Executive,5.0,2.0,No,Office,Delhi,Startup,Single,4.0,67.0,0,No,71137,81597,
681,Jill Brown,60.0,Male,,Sales,Network Engineer,3.0,1.0,Yes,Office,Delhi,Startup,Married,4.0,82.0,3,No,102516,109564,
2897,Katelyn Jacobs,44.0,Female,Master's,Customer Support,Frontend Developer,3.0,1.0,No,Hybrid,Delhi,Startup,Single,7.0,95.0,1,No,107142,107448,
3761,Eric Bryant,,Male,Master's,,Finance Analyst,23.0,3.0,No,Hybrid,Mumbai,Large,Single,9.0,90.0,8,No,187983,178878,
2303,Dave Reynolds,59.0,Male,High School,Marketing,Marketing Manager,8.0,4.0,No,Hybrid,Faridabad,Startup,Single,1.0,59.0,0,Yes,69372,109678,
827,Dennis Taylor,28.0,Female,PhD,IT,Network Engineer,0.0,2.0,No,Remote,Ahmedabad,Large,Married,4.0,53.0,0,Yes,120668,139709,
1073,Steven Arellano,51.0,Male,Bachelor's,Administration,Full Stack Developer,5.0,4.0,No,Hybrid,Chennai,Medium,Married,2.0,88.0,4,Yes,87949,129106,
1899,Michelle Cobb,40.0,Female,Master's,,Frontend Developer,13.0,1.0,Yes,Office,Hyderabad,Medium,Married,0.0,54.0,9,No,86300,120605,
1841,Robert Murphy,55.0,Male,Diploma,Research,ML Engineer,26.0,2.0,Yes,Hybrid,Delhi,Large,Single,6.0,73.0,14,No,160712,199703,
891,Emma Perez,,Male,,Research,Accountant,26.0,5.0,No,Remote,Noida,Medium,Single,1.0,41.0,19,No,190316,144524,
4080,Stephanie Waters,45.0,Female,High School,Operations,Cloud Engineer,1.0,3.0,No,Hybrid,Kolkata,Medium,Married,5.0,61.0,1,Yes,103917,104783,
3352,Bryan Clark,30.0,Female,Diploma,Sales,Software Engineer,2.0,2.0,No,Hybrid,Gurgaon,Large,Single,3.0,84.0,0,No,34611,96147,
2776,Ashley Miller,44.0,Male,Diploma,Administration,Backend Developer,10.0,1.0,Yes,Hybrid,Gurgaon,Large,Single,9.0,62.0,10,No,196080,126388,
4325,Courtney Ward,47.0,Male,Master's,Sales,Backend Developer,16.0,4.0,Yes,Office,Bangalore,Large,Single,8.0,52.0,13,Yes,25183,184768,
3902,Susan Tucker,56.0,Male,High School,IT,Finance Analyst,0.0,2.0,No,Hybrid,Ahmedabad,Medium,Single,2.0,100.0,0,No,45117,77223,
4841,Robin Greene,50.0,Female,Diploma,Marketing,Data Analyst,24.0,5.0,No,Hybrid,Kolkata,Startup,Single,7.0,49.0,17,Yes,103005,147524,
3153,Brian Wise,60.0,Female,Bachelor's,Customer Support,HR Manager,13.0,1.0,Yes,Remote,Indore,Enterprise,Single,7.0,50.0,4,No,62680,147981,
4760,Kristin Blair,40.0,Female,Bachelor's,HR,QA Engineer,20.0,1.0,No,Office,Indore,Large,Single,1.0,58.0,4,No,29450,129358,
4668,Pamela Matthews,,Female,High School,HR,Accountant,13.0,1.0,No,Office,Delhi,Medium,Married,10.0,78.0,2,No,160109,105259,
4396,Lauren Nguyen,23.0,Male,Diploma,HR,HR Manager,2.0,4.0,No,Office,Lucknow,Large,Married,4.0,52.0,2,No,166515,98228,
925,Kimberly Bailey,21.0,Female,Bachelor's,Marketing,Accountant,1.0,1.0,No,Office,Pune,Enterprise,Married,5.0,,0,Yes,136740,109803,
4216,Michaela Yates,58.0,Female,Bachelor's,IT,Data Engineer,0.0,4.0,No,Hybrid,Delhi,Medium,Married,8.0,71.0,0,Yes,60603,126133,
1024,Joshua Contreras,57.0,Male,Bachelor's,Marketing,Data Engineer,20.0,2.0,No,Office,Kolkata,Medium,Married,2.0,61.0,2,Yes,31850,157485,
3742,Barbara Jones,24.0,Male,High School,HR,Data Engineer,3.0,2.0,Yes,Office,Hyderabad,Medium,Married,2.0,90.0,2,No,77649,108738,
8,Jordan Norris,59.0,Male,Diploma,Customer Support,Finance Analyst,14.0,4.0,No,Remote,Mumbai,Startup,Married,3.0,69.0,13,No,46105,116886,
1661,Jordan Roberts,60.0,Male,Bachelor's,Sales,Marketing Executive,25.0,1.0,No,Hybrid,Pune,Large,Married,0.0,45.0,13,No,88368,129084,
1138,Jesse Norton,40.0,Female,Bachelor's,Marketing,Database Administrator,3.0,1.0,Yes,Hybrid,Jaipur,Medium,Married,8.0,62.0,3,No,41788,105954,
3183,Benjamin Taylor,34.0,Female,Bachelor's,Marketing,Cyber Security Analyst,,2.0,No,Remote,Noida,Enterprise,Married,9.0,60.0,12,No,82027,153357,
1443,Jessica Fritz,45.0,Male,Bachelor's,IT,ML Engineer,,,No,Hybrid,Mumbai,Startup,Divorced,3.0,83.0,0,No,135982,105289,
1537,Carol Parker,47.0,Male,Master's,Customer Support,Frontend Developer,23.0,4.0,Yes,Remote,Jaipur,Large,Married,,87.0,8,Yes,134610,197495,
344,Diane Hansen,22.0,Male,Bachelor's,Legal,Marketing Manager,2.0,4.0,Yes,Hybrid,Jaipur,Large,Single,4.0,50.0,1,No,41672,116174,
418,Monica Joseph,29.0,Female,Diploma,Legal,Network Engineer,2.0,4.0,Yes,Hybrid,Hyderabad,Startup,Single,7.0,49.0,2,No,83230,90356,
2123,Brenda Arnold,39.0,Male,,Sales,Finance Analyst,6.0,1.0,No,Office,Faridabad,Large,Single,7.0,50.0,1,No,150985,113793,
2131,Jesse Martin,41.0,Female,Bachelor's,Administration,Marketing Manager,16.0,1.0,Yes,Office,Jaipur,Startup,Single,6.0,55.0,5,No,164613,129603,
198,Cody Wagner,44.0,Female,Diploma,Customer Support,Data Scientist,1.0,1.0,Yes,Office,Ahmedabad,Enterprise,Single,10.0,80.0,0,Yes,82021,142695,
2739,Jason Norris Jr.,51.0,Female,Master's,Legal,Data Scientist,29.0,,No,Hybrid,Lucknow,Enterprise,Married,4.0,53.0,11,Yes,49817,222881,
1655,Rebecca Burns,53.0,Female,Bachelor's,Customer Support,Network Engineer,22.0,1.0,Yes,Remote,Faridabad,Startup,Married,7.0,63.0,18,Yes,56122,159844,
296,Michael Morgan MD,50.0,Male,Diploma,Sales,Sales Manager,12.0,2.0,No,Hybrid,Hyderabad,Startup,Single,1.0,86.0,8,No,41650,107745,
837,Jose Morse,25.0,Female,Bachelor's,Operations,Data Analyst,5.0,5.0,No,Hybrid,Pune,Startup,Married,8.0,60.0,2,Yes,84467,113245,
2974,Elizabeth Fletcher,41.0,Male,Master's,,Database Administrator,1.0,3.0,No,Office,Mumbai,Startup,Single,6.0,41.0,0,Yes,67486,111875,
3570,Timothy Mcbride,35.0,Female,Bachelor's,Operations,QA Engineer,5.0,3.0,No,Hybrid,Indore,Startup,Single,5.0,43.0,3,Yes,26910,95274,
2665,James Stanton,31.0,Male,Diploma,IT,Sales Executive,6.0,2.0,No,Office,Lucknow,Medium,Married,4.0,59.0,3,Yes,99896,100874,
161,Brittany Gibson,60.0,Female,High School,Research,Sales Manager,10.0,4.0,No,Hybrid,Noida,Startup,Single,3.0,76.0,7,No,781004,239112,
2627,Kristine Kelly,31.0,Male,Bachelor's,Marketing,Data Scientist,10.0,5.0,Yes,Hybrid,Mumbai,Startup,Single,0.0,59.0,6,No,100460,140563,
915,Whitney Atkins,52.0,Female,,Marketing,Project Manager,20.0,1.0,Yes,,Gurgaon,Medium,Single,9.0,84.0,3,Yes,48317,179217,
2261,Matthew Lewis,59.0,Male,Master's,IT,Project Manager,0.0,3.0,Yes,Office,Delhi,Medium,Married,9.0,84.0,0,Yes,120018,149235,
563,Ronald Santana,43.0,Female,Bachelor's,Sales,Finance Analyst,11.0,4.0,No,Hybrid,Jaipur,Enterprise,Married,7.0,82.0,8,Yes,140787,161955,
4551,Michael Cole,46.0,Female,Master's,Customer Support,Sales Manager,1.0,3.0,Yes,,Jaipur,Medium,Married,,90.0,0,No,23031,121362,
2878,Brian Dominguez,52.0,Male,Bachelor's,Administration,Project Manager,28.0,,No,Office,Bangalore,Medium,Married,6.0,49.0,4,Yes,40062,196895,
3769,Alexander Barnes,23.0,Female,PhD,HR,Project Manager,3.0,4.0,No,Hybrid,Kolkata,Medium,Single,8.0,56.0,3,No,45438,147000,
1061,Tracey Richardson,58.0,Female,,Operations,Database Administrator,5.0,5.0,No,Office,Ghaziabad,Medium,Single,2.0,57.0,1,No,169571,92478,
746,Dustin Walters,36.0,Male,Bachelor's,Research,Full Stack Developer,8.0,5.0,No,Office,Pune,Enterprise,Single,9.0,61.0,6,No,99865,148979,
4986,Denise Jackson,23.0,Male,Bachelor's,Legal,Marketing Manager,2.0,4.0,No,,Ghaziabad,Large,Married,10.0,56.0,0,No,180183,120139,
4846,Janet Ellison,25.0,Female,Master's,Finance,Data Engineer,0.0,4.0,Yes,Remote,Faridabad,Startup,Married,7.0,91.0,0,Yes,325893,290388,
943,Virginia Ruiz,58.0,Male,High School,Legal,Marketing Manager,,1.0,No,Office,Gurgaon,Medium,Single,3.0,49.0,14,No,105490,112971,
2814,Heather Wolf,,Male,Bachelor's,Administration,Marketing Manager,21.0,2.0,No,Office,Indore,Medium,Married,4.0,,19,Yes,115022,165753,
4853,Mr. Joseph Mccoy,46.0,Male,Master's,Finance,Cloud Engineer,19.0,2.0,Yes,Hybrid,Indore,Medium,Married,0.0,92.0,1,Yes,72412,183066,
2129,Christina Guzman,25.0,Male,Bachelor's,Sales,Sales Executive,0.0,3.0,No,Hybrid,Jaipur,Large,Single,9.0,61.0,0,No,176488,90297,
705,Scott Maldonado,59.0,Female,Bachelor's,HR,Software Engineer,35.0,,No,Office,Pune,Enterprise,Single,5.0,,12,No,176659,201167,
73,Katrina Woodward,34.0,Female,,HR,Data Analyst,7.0,1.0,Yes,Remote,Indore,Medium,Single,7.0,43.0,3,No,262092,231384,
1722,Linda Skinner,25.0,Female,Diploma,Sales,Product Manager,2.0,5.0,No,Hybrid,Lucknow,Medium,Single,4.0,51.0,1,No,64791,116136,
3786,Kevin Walker,30.0,Female,Bachelor's,,Finance Analyst,10.0,4.0,No,Hybrid,Pune,Startup,Married,4.0,60.0,0,No,191866,113916,
4156,Julie Foley,35.0,Female,Bachelor's,HR,Software Engineer,2.0,4.0,Yes,,Bangalore,Enterprise,Married,,91.0,0,No,138601,130761,
3084,Megan Wallace,47.0,Female,Bachelor's,Research,Data Scientist,8.0,3.0,Yes,Office,Chennai,Medium,Married,0.0,,3,No,153485,134120,
3680,Jordan Edwards,41.0,Female,Diploma,,Network Engineer,17.0,3.0,Yes,Office,Lucknow,Medium,Married,6.0,74.0,5,No,162045,141178,
355,Kimberly Gonzalez,33.0,Female,Master's,IT,Full Stack Developer,13.0,2.0,Yes,Hybrid,Mumbai,Enterprise,Single,4.0,67.0,7,No,154515,169108,
1649,Chase Harrell,,Female,Bachelor's,Legal,Marketing Manager,9.0,5.0,No,Office,Ahmedabad,Large,Married,9.0,82.0,5,No,98669,141089,
3172,Holly Morales,41.0,Male,Bachelor's,Customer Support,Cloud Engineer,12.0,5.0,Yes,Office,Indore,Enterprise,Married,0.0,75.0,9,No,46242,164975,
2015,Tony Adams,54.0,Female,Diploma,Marketing,Network Engineer,33.0,1.0,No,Office,Mumbai,Medium,Married,,55.0,1,No,158238,161202,
3092,Jacob Wise,22.0,Female,Diploma,Legal,Marketing Executive,1.0,5.0,No,Hybrid,Ahmedabad,Enterprise,Single,5.0,43.0,1,No,37121,99809,
4654,William Gutierrez,42.0,Male,Diploma,Research,Cyber Security Analyst,14.0,5.0,Yes,Hybrid,Lucknow,Enterprise,Married,7.0,52.0,5,No,137636,166433,
2336,Monica Carr,33.0,Female,Bachelor's,,Data Engineer,1.0,2.0,No,Office,Pune,Medium,Single,6.0,49.0,0,Yes,189072,114979,
2323,Carl Miller,44.0,Male,Diploma,Customer Support,Backend Developer,12.0,3.0,No,Office,Chennai,Medium,Married,8.0,67.0,1,No,95720,124829,
352,Kim Warren,,Male,Diploma,Sales,Product Manager,25.0,4.0,Yes,,Delhi,Medium,Married,1.0,53.0,3,No,100691,170126,
2699,Sara Johnson,52.0,Female,Bachelor's,IT,DevOps Engineer,4.0,3.0,No,Office,Noida,Medium,Married,7.0,55.0,4,No,139980,114728,
2228,James Douglas,40.0,Female,High School,,DevOps Engineer,10.0,5.0,No,,Kolkata,Enterprise,Single,2.0,49.0,7,Yes,136839,152719,
1055,David Stokes,29.0,Male,High School,Finance,DevOps Engineer,7.0,2.0,No,Office,Pune,Medium,Married,5.0,83.0,3,No,94975,106187,
4705,Michael Hancock,23.0,Female,Bachelor's,Research,Marketing Executive,0.0,3.0,Yes,Hybrid,Lucknow,Medium,Single,9.0,96.0,0,No,187688,100329,
965,Gary Williams,22.0,Male,Diploma,Marketing,HR Executive,2.0,2.0,No,Office,Hyderabad,Startup,Single,4.0,96.0,0,Yes,22599,79296,
1937,Kimberly Alvarado,37.0,Male,Diploma,Marketing,Data Engineer,5.0,3.0,No,Remote,Pune,Medium,Divorced,7.0,95.0,0,No,127729,119076,
2173,Angela Sandoval,40.0,Female,Master's,HR,Sales Manager,4.0,3.0,Yes,Remote,Faridabad,Startup,Single,9.0,67.0,1,No,121013,130413,
986,Kimberly Keller,33.0,Female,Bachelor's,,Project Manager,0.0,4.0,Yes,Office,Hyderabad,Medium,Married,6.0,83.0,0,No,40239,120675,
3631,Laura Cervantes,35.0,Female,Master's,Sales,Finance Analyst,,5.0,Yes,Hybrid,Chennai,Startup,Married,2.0,42.0,2,No,132044,114054,
3050,Mrs. Cynthia Johnson,50.0,Male,Diploma,Operations,Business Analyst,20.0,1.0,No,Remote,Jaipur,Medium,Married,7.0,47.0,5,No,190047,140980,
2092,Daniel Gonzalez,37.0,Male,Diploma,Research,Business Analyst,6.0,4.0,No,,Jaipur,Enterprise,Married,0.0,54.0,4,No,182194,111450,
268,Megan Price,49.0,Male,Diploma,Sales,Backend Developer,19.0,2.0,Yes,Office,Ahmedabad,Medium,Married,10.0,93.0,3,No,115598,165130,
1660,Jacob Williams,51.0,Male,Master's,Sales,HR Executive,30.0,3.0,No,Hybrid,Jaipur,Medium,Single,3.0,67.0,9,Yes,105388,183406,
1956,Bryan Jacobs,57.0,Female,Master's,Legal,QA Engineer,,2.0,Yes,Office,Pune,Startup,Married,2.0,74.0,6,No,101094,141325,
3075,Don Phillips,33.0,Female,Bachelor's,Research,Network Engineer,9.0,2.0,No,Hybrid,Delhi,Enterprise,Married,5.0,62.0,1,No,62706,126876,
4269,David Jones,53.0,Female,Bachelor's,Finance,Accountant,25.0,2.0,No,Remote,Pune,Large,Single,,52.0,9,Yes,68391,164525,
1974,John Martinez,25.0,Female,Master's,Finance,Product Manager,1.0,1.0,Yes,Hybrid,Indore,Enterprise,Married,7.0,64.0,0,No,152004,154607,
3317,Amanda Zamora,56.0,Female,Diploma,HR,Cloud Engineer,6.0,,No,Office,Chennai,Medium,Married,,,3,No,63845,110380,
2575,William Gross,38.0,Female,High School,HR,Software Engineer,2.0,5.0,Yes,Office,Ahmedabad,Medium,Married,,45.0,0,No,73391,85556,
4888,Wesley Fletcher,54.0,Male,Master's,Administration,HR Executive,2.0,1.0,No,Office,Bangalore,Medium,Single,9.0,75.0,2,Yes,100154,102620,
3536,Kathy Murray,30.0,Female,Bachelor's,,Marketing Executive,9.0,4.0,No,Hybrid,Ahmedabad,Medium,Married,7.0,88.0,7,Yes,178811,134438,
914,James Hunter,60.0,Male,,Operations,DevOps Engineer,,3.0,Yes,,Ahmedabad,Medium,Single,7.0,98.0,0,No,178554,140150,
4500,George Scott,,Male,Bachelor's,Finance,Database Administrator,7.0,3.0,Yes,,Kolkata,Large,Married,7.0,66.0,0,Yes,192696,147311,
1946,Mark Pierce,33.0,Male,Master's,IT,DevOps Engineer,7.0,5.0,No,,Kolkata,Medium,Married,3.0,93.0,4,No,183194,150828,
2956,Brooke Mendoza,24.0,Male,Diploma,HR,Data Scientist,1.0,2.0,No,Hybrid,Ghaziabad,Medium,Single,2.0,60.0,0,No,97413,97149,
4470,Kathy Anderson,,Female,Diploma,Customer Support,Cloud Engineer,15.0,,No,Office,Mumbai,Enterprise,Married,9.0,63.0,1,No,131138,156834,
4803,Timothy Cruz,24.0,Female,High School,Operations,Marketing Manager,3.0,2.0,No,Office,Jaipur,Large,Married,1.0,96.0,2,Yes,27858,113271,
3499,Kent Maxwell,35.0,Male,Diploma,IT,Network Engineer,,1.0,No,Remote,Mumbai,Medium,Married,6.0,93.0,2,Yes,147102,134653,
4196,Mrs. Jessica Horn MD,48.0,Male,,Administration,Project Manager,9.0,2.0,Yes,Hybrid,Jaipur,Startup,Single,3.0,86.0,4,No,133517,126918,
2811,Anthony Dixon,24.0,Male,Master's,HR,Finance Analyst,3.0,,Yes,Office,Lucknow,Startup,Married,8.0,,0,No,173092,118916,
2568,Cynthia White,59.0,Male,Bachelor's,IT,Full Stack Developer,27.0,3.0,No,Remote,Jaipur,Medium,Single,7.0,56.0,17,Yes,45618,185821,
4990,Todd Hancock,42.0,Male,Bachelor's,Legal,Product Manager,3.0,,Yes,Office,Noida,Medium,Married,7.0,95.0,1,No,155283,149066,
679,Dawn Villa,58.0,Female,Bachelor's,Operations,Project Manager,23.0,3.0,No,Remote,Faridabad,Large,Married,2.0,87.0,16,No,99232,189777,
3958,Edward Little,50.0,Male,Bachelor's,Administration,Business Analyst,27.0,,Yes,Hybrid,Kolkata,Medium,Married,1.0,91.0,5,Yes,160344,189119,
4474,Timothy Rice,58.0,Male,Bachelor's,,Finance Analyst,18.0,,Yes,Office,Gurgaon,Large,Married,3.0,79.0,2,No,148523,141818,
3125,Robin Juarez,59.0,Female,High School,Sales,QA Engineer,30.0,4.0,Yes,Remote,Lucknow,Large,Married,8.0,67.0,18,No,21257,176552,
4579,Whitney Bradford,55.0,Male,Bachelor's,Customer Support,ML Engineer,14.0,1.0,No,Remote,Noida,Large,Married,10.0,85.0,14,No,23284,164665,
2772,Javier Jones,58.0,Male,Diploma,Finance,Data Analyst,30.0,2.0,No,Hybrid,Ahmedabad,Medium,Divorced,9.0,94.0,16,No,74879,147398,
4793,Cynthia Juarez,24.0,Female,High School,Marketing,Network Engineer,4.0,3.0,Yes,Office,Noida,Medium,Married,6.0,98.0,4,No,76025,103295,
3633,Brian Lawson,41.0,Female,Bachelor's,Research,QA Engineer,2.0,3.0,No,Hybrid,Faridabad,Large,Married,0.0,65.0,1,No,177437,98918,
4582,Anna Barnes,25.0,Male,Bachelor's,IT,Accountant,1.0,4.0,No,Remote,Hyderabad,Large,Single,9.0,58.0,0,No,175662,99164,
1002,Kenneth Olsen,41.0,Female,Bachelor's,Sales,Cyber Security Analyst,6.0,4.0,No,Office,Lucknow,Large,Single,3.0,,2,No,69665,125325,
3422,James Bates,39.0,Male,Bachelor's,Legal,QA Engineer,18.0,4.0,Yes,Remote,Chennai,Large,Single,2.0,67.0,13,No,122850,149353,
358,Thomas Powers,29.0,Male,Diploma,Sales,Finance Analyst,0.0,1.0,Yes,Remote,Bangalore,Medium,Married,3.0,79.0,0,Yes,189957,99661,
4975,Jenny Martinez,44.0,Male,High School,Administration,Data Engineer,0.0,4.0,Yes,Hybrid,Hyderabad,Medium,Married,2.0,94.0,0,Yes,47655,119149,
4143,Wayne Rich,,Female,High School,Operations,Sales Manager,1.0,2.0,Yes,Office,Jaipur,Large,Single,2.0,99.0,0,Yes,434958,224336,
3285,April Herman,56.0,Male,Bachelor's,Finance,Marketing Executive,0.0,2.0,No,Office,Lucknow,Large,Single,7.0,41.0,0,No,65978,84550,
2837,Gabriel Smith,,Female,Master's,Administration,Project Manager,24.0,5.0,Yes,Remote,Jaipur,Startup,Married,,100.0,1,No,194829,204053,
759,Jay Jones,58.0,Female,Bachelor's,Sales,HR Executive,9.0,3.0,No,Office,Jaipur,Medium,Single,9.0,57.0,5,No,186452,103218,
2596,Timothy Hutchinson,,Male,Bachelor's,Customer Support,HR Manager,,3.0,Yes,Remote,Kolkata,Large,Married,6.0,78.0,1,No,102830,111643,
684,Scott Martin,,Male,High School,HR,Marketing Manager,3.0,1.0,Yes,Office,Chennai,Medium,Married,3.0,,1,No,26408,90298,
4264,Samantha Holland,59.0,Male,Master's,Sales,HR Manager,35.0,4.0,Yes,Office,Faridabad,Startup,Single,8.0,56.0,6,No,45805,211045,
2340,Christine Mays,25.0,Male,Master's,Sales,Network Engineer,1.0,3.0,No,Office,Delhi,Startup,Married,0.0,80.0,0,No,69843,93707,
4652,Sheena Wilkins,24.0,Male,Master's,,Product Manager,2.0,3.0,Yes,Office,Noida,Medium,Married,,89.0,2,No,84961,146111,
4073,Carolyn Miller,51.0,Male,Diploma,Finance,Marketing Manager,0.0,2.0,Yes,Office,Jaipur,Medium,Married,7.0,,0,No,53885,98371,
1253,Benjamin Serrano,22.0,Female,,Legal,Product Manager,1.0,2.0,No,Hybrid,Bangalore,Startup,Married,1.0,51.0,0,No,149471,104048,
4093,Jonathan Yates MD,41.0,Male,,Operations,Cyber Security Analyst,,2.0,No,Remote,Lucknow,Startup,Single,7.0,79.0,18,No,378711,400970,
4357,Donald Sanchez,50.0,Female,Bachelor's,Research,Cloud Engineer,28.0,2.0,Yes,Hybrid,Jaipur,Startup,Married,5.0,71.0,10,No,192580,188158,
2861,Howard Smith,38.0,Male,Bachelor's,,HR Manager,15.0,,No,Office,Lucknow,Medium,Single,0.0,60.0,6,No,42008,130424,
4710,Theresa Hebert,53.0,Female,,,Accountant,26.0,1.0,No,Office,Jaipur,Enterprise,Married,10.0,90.0,11,No,26178,167703,
4877,Rebecca Sutton,56.0,Male,Diploma,HR,HR Executive,22.0,3.0,Yes,Hybrid,Lucknow,Enterprise,Single,7.0,47.0,16,No,43018,147495,
3171,Ronald Warren,25.0,Male,Bachelor's,Finance,Data Engineer,2.0,4.0,No,Office,Gurgaon,Large,Single,9.0,73.0,1,No,133799,130276,
1522,Andrew Williams,54.0,Female,Master's,IT,Business Analyst,,3.0,Yes,Hybrid,Noida,Large,Married,,52.0,1,No,120108,114542,
2778,David Anderson,29.0,Female,Master's,Finance,HR Manager,6.0,4.0,No,Hybrid,Noida,Enterprise,Divorced,2.0,86.0,2,No,167573,139646,
2492,Mary Ellis,43.0,Female,Bachelor's,IT,Sales Executive,19.0,4.0,Yes,Hybrid,Kolkata,Medium,Married,9.0,52.0,19,Yes,59848,143137,
4928,Alexis Taylor,26.0,Male,,Marketing,HR Executive,0.0,2.0,No,Remote,Hyderabad,Startup,Single,0.0,,0,Yes,189635,80724,
654,Destiny Torres,40.0,Male,Bachelor's,IT,Cyber Security Analyst,6.0,2.0,Yes,Office,Gurgaon,Medium,Married,6.0,99.0,4,No,62192,127301,
4164,Mario Sullivan,34.0,Male,PhD,Research,ML Engineer,0.0,2.0,Yes,Office,Lucknow,Large,Single,10.0,61.0,0,No,61889,165314,
1720,Jerry Reed,29.0,Male,,Legal,Cloud Engineer,5.0,2.0,No,,Noida,Enterprise,Divorced,5.0,,5,No,157931,152249,
3731,Jennifer White,31.0,Male,High School,Administration,Cyber Security Analyst,5.0,2.0,Yes,Hybrid,Chennai,Startup,Married,3.0,,1,No,130463,100754,
3309,Andrew Mcbride,40.0,Female,Diploma,HR,Cloud Engineer,11.0,2.0,Yes,Hybrid,Noida,Enterprise,Single,10.0,69.0,2,No,187673,157741,
4515,Kimberly Dickson,43.0,Female,High School,Customer Support,Marketing Executive,10.0,2.0,No,Remote,Faridabad,Startup,Divorced,2.0,99.0,10,Yes,182443,102401,
1090,Jeffrey Gill,53.0,Male,Master's,HR,Database Administrator,10.0,2.0,Yes,Hybrid,Ghaziabad,Medium,Married,1.0,43.0,10,No,35688,128296,
4733,Kevin Meyers,44.0,Male,High School,Research,Full Stack Developer,14.0,2.0,No,Office,Jaipur,Startup,Married,10.0,69.0,4,No,96127,119711,
3874,Susan Riley,46.0,Male,Bachelor's,Finance,Marketing Manager,8.0,1.0,Yes,Hybrid,Jaipur,Medium,Married,9.0,67.0,8,Yes,160742,141835,
4820,Jesse Simpson,32.0,Male,Bachelor's,IT,Finance Analyst,0.0,2.0,No,Remote,Noida,Large,Married,9.0,72.0,0,No,194063,100301,
2923,Matthew Smith,,Female,Master's,IT,Sales Manager,4.0,1.0,No,Office,Indore,Medium,Single,1.0,54.0,3,No,26642,106233,
4700,Jason George,58.0,Female,High School,Legal,HR Executive,,3.0,Yes,Hybrid,Lucknow,Startup,Single,1.0,62.0,0,No,20311,58531,
3974,Scott Thomas,53.0,Male,Bachelor's,Sales,Sales Manager,21.0,,No,Office,Faridabad,Startup,Single,8.0,91.0,12,No,21437,143878,
168,Matthew Price,35.0,Male,Master's,Finance,HR Manager,10.0,1.0,No,Remote,Noida,Medium,Married,3.0,46.0,2,Yes,68456,133338,
1441,Amber Potter,37.0,Female,Master's,Administration,Backend Developer,3.0,3.0,No,Hybrid,Faridabad,Large,Single,8.0,61.0,2,Yes,78336,140034,
2930,Mrs. Karen Parrish,29.0,Male,Diploma,Legal,Product Manager,5.0,1.0,Yes,Office,Hyderabad,Startup,Single,3.0,72.0,1,No,142686,120851,
1709,Phillip Jones,44.0,Male,Master's,,Network Engineer,9.0,2.0,No,Hybrid,Ahmedabad,Medium,Married,7.0,85.0,6,No,106078,136424,
3835,Mr. David Figueroa,,Female,Bachelor's,Legal,Marketing Executive,2.0,,Yes,Remote,Delhi,Medium,Single,5.0,48.0,1,No,80519,91655,
2252,Mark Hill,42.0,Male,PhD,Legal,Business Analyst,6.0,5.0,No,Hybrid,Bangalore,Startup,Single,8.0,85.0,4,No,172711,152460,
3275,Robin Wilson,46.0,Female,Diploma,Administration,Data Engineer,3.0,5.0,Yes,Office,Lucknow,Large,Married,,61.0,3,No,191234,129570,
1883,James Nicholson,,Male,Diploma,Marketing,Marketing Executive,5.0,5.0,No,Office,Lucknow,Startup,Married,4.0,85.0,1,No,49867,90448,
2203,Joshua Bryan,56.0,Female,Bachelor's,IT,Full Stack Developer,30.0,4.0,Yes,Hybrid,Noida,Medium,Single,4.0,50.0,15,Yes,111216,203340,
3811,Tammy Zamora,32.0,Male,Bachelor's,Marketing,Network Engineer,,,No,Hybrid,Pune,Startup,Single,10.0,72.0,0,Yes,141964,117060,
3673,Alicia Prince,44.0,Male,Master's,Finance,Finance Analyst,0.0,4.0,No,Office,Chennai,Large,Married,9.0,90.0,0,No,173841,124680,
1265,Danny Miller,32.0,Female,Bachelor's,Sales,DevOps Engineer,6.0,5.0,No,Office,Ahmedabad,Startup,Married,7.0,89.0,6,No,43265,123019,
1095,Stephanie Miller,,Female,Master's,IT,Backend Developer,2.0,4.0,No,Office,Delhi,Large,Married,3.0,69.0,2,Yes,59140,133750,
